X,Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day,Duration,Campaign,pDays,Previous,pOutcome,EmpVarRate,ConsPriceIdx,ConsConfIndx,Euribor3M,NREmployed,Subscribed
32672,51,blue-collar,married,basic.4y,unknown,no,no,cellular,may,mon,214,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
34081,48,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
11662,44,services,married,high.school,no,yes,no,telephone,jun,fri,40,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
26786,30,services,married,basic.9y,no,yes,no,cellular,nov,thu,326,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
13029,30,services,married,high.school,no,yes,no,cellular,jul,tue,1344,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
16701,60,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,293,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
37630,27,self-employed,single,university.degree,no,unknown,unknown,cellular,aug,mon,130,2,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,no
8556,36,entrepreneur,married,university.degree,no,yes,no,telephone,jun,wed,1045,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
38454,98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,476,1,2,2,success,-3.4,92.431,-26.9,0.73,5017.5,yes
8752,39,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,thu,27,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
29139,34,management,married,university.degree,no,no,no,cellular,apr,fri,433,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
40483,70,technician,married,unknown,no,no,no,cellular,aug,thu,411,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,yes
22688,33,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,120,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
22807,37,admin.,single,university.degree,no,yes,no,cellular,aug,mon,108,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
13546,31,admin.,divorced,high.school,no,no,no,cellular,jul,thu,128,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33835,36,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,951,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
33868,49,entrepreneur,married,unknown,no,no,no,cellular,may,wed,85,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
31794,37,management,divorced,university.degree,no,no,no,cellular,may,thu,51,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
15474,26,admin.,single,high.school,no,no,no,cellular,jul,fri,140,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
31836,34,management,married,university.degree,unknown,yes,no,cellular,may,thu,281,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
33517,30,student,single,university.degree,no,yes,no,cellular,may,tue,775,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
31903,46,blue-collar,single,basic.6y,unknown,no,yes,cellular,may,thu,245,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
39712,31,services,single,basic.9y,no,unknown,unknown,cellular,may,fri,429,1,999,3,failure,-1.8,93.876,-40,0.695,5008.7,no
12975,35,technician,married,professional.course,no,yes,no,cellular,jul,tue,157,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17599,36,technician,divorced,university.degree,no,no,yes,cellular,jul,mon,127,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10978,26,technician,single,high.school,no,unknown,unknown,telephone,jun,wed,105,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
37454,28,technician,single,professional.course,no,no,yes,cellular,aug,wed,162,1,3,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
27573,43,blue-collar,married,professional.course,no,no,yes,cellular,nov,fri,432,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
16686,35,services,married,basic.9y,no,yes,yes,cellular,jul,wed,252,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
294,53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,206,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
12789,38,admin.,married,high.school,unknown,no,no,cellular,jul,tue,733,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
4872,36,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,588,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
15542,60,admin.,divorced,high.school,no,no,no,cellular,jul,fri,30,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
15516,25,blue-collar,single,basic.6y,no,no,yes,cellular,jul,fri,1127,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
6438,45,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33797,53,management,married,university.degree,no,no,no,cellular,may,wed,147,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26929,30,management,single,high.school,no,no,no,cellular,nov,thu,952,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,yes
17768,30,services,married,basic.9y,no,no,no,cellular,jul,tue,70,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
10724,28,admin.,married,high.school,no,yes,no,telephone,jun,tue,185,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
11446,46,admin.,married,basic.9y,unknown,yes,no,telephone,jun,fri,856,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
33327,39,technician,single,professional.course,no,yes,no,telephone,may,tue,25,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
31224,38,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,161,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
35799,31,blue-collar,single,high.school,no,yes,no,cellular,may,mon,126,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
20986,30,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,280,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40159,32,services,single,unknown,no,no,yes,cellular,jul,thu,415,2,999,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,yes
35285,29,admin.,single,high.school,no,unknown,unknown,cellular,may,fri,43,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
33664,37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,wed,259,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
41102,33,admin.,married,university.degree,no,yes,no,cellular,nov,fri,482,1,12,1,success,-1.1,94.767,-50.8,1.049,4963.6,yes
26778,31,technician,single,unknown,unknown,yes,no,cellular,nov,thu,276,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
28035,42,technician,divorced,professional.course,no,yes,yes,cellular,apr,thu,144,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
15933,33,blue-collar,married,unknown,no,no,no,cellular,jul,mon,91,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
2508,43,admin.,divorced,basic.9y,no,unknown,unknown,telephone,may,tue,178,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
21501,55,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,160,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
4436,51,unemployed,married,professional.course,no,no,no,telephone,may,tue,76,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
25061,29,management,single,university.degree,no,no,no,cellular,nov,tue,708,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
34820,35,services,single,high.school,no,no,yes,telephone,may,thu,225,7,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
25890,29,management,married,university.degree,no,no,no,cellular,nov,wed,138,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
10982,32,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,wed,13,11,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
9752,54,management,married,university.degree,no,no,no,telephone,jun,mon,87,13,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38138,81,retired,married,basic.4y,no,yes,no,cellular,sep,fri,210,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,yes
6386,53,services,divorced,university.degree,no,yes,no,telephone,may,tue,22,16,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
17736,45,self-employed,divorced,university.degree,no,no,no,cellular,jul,tue,69,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25397,31,self-employed,single,university.degree,no,yes,no,telephone,nov,tue,176,4,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
27044,49,services,married,high.school,unknown,no,no,cellular,nov,fri,66,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
30094,28,unemployed,single,high.school,no,no,no,cellular,apr,mon,97,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,yes
22551,31,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,742,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38265,58,unemployed,married,basic.9y,no,no,yes,cellular,oct,tue,49,1,999,2,failure,-3.4,92.431,-26.9,0.742,5017.5,no
19761,38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,117,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
30415,64,admin.,married,university.degree,no,no,yes,telephone,apr,thu,766,3,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
10271,50,technician,divorced,professional.course,no,no,no,telephone,jun,mon,408,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
1981,40,admin.,married,high.school,no,no,no,telephone,may,fri,83,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
22482,51,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,fri,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
24660,35,blue-collar,married,high.school,no,yes,yes,cellular,nov,mon,330,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
39842,37,admin.,married,university.degree,no,yes,no,cellular,jun,fri,135,1,999,2,failure,-1.7,94.055,-39.8,0.719,4991.6,no
15267,57,technician,married,basic.9y,unknown,yes,yes,cellular,jul,thu,155,6,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
28589,67,retired,married,professional.course,no,yes,no,cellular,apr,wed,140,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
13847,30,blue-collar,single,basic.6y,no,no,no,cellular,jul,fri,252,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
15989,41,admin.,divorced,high.school,no,no,no,cellular,jul,tue,126,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
8740,27,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,235,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
5270,43,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,57,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32654,44,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,58,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
22979,59,technician,married,high.school,no,yes,no,cellular,aug,mon,226,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
1314,26,services,divorced,basic.6y,no,no,no,telephone,may,thu,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
1928,29,services,married,basic.9y,no,no,no,telephone,may,fri,116,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34173,34,blue-collar,single,basic.6y,no,yes,no,cellular,may,wed,125,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
8834,33,services,married,high.school,no,yes,no,telephone,jun,thu,124,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
5395,45,blue-collar,married,illiterate,unknown,no,yes,telephone,may,fri,333,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32597,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,457,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
19263,52,technician,married,professional.course,unknown,no,no,cellular,aug,wed,244,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
4455,37,admin.,married,high.school,no,yes,yes,telephone,may,tue,697,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
25680,34,technician,married,high.school,no,yes,no,telephone,nov,wed,53,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
24488,38,technician,married,professional.course,no,yes,no,cellular,nov,mon,70,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
26488,38,self-employed,married,professional.course,no,no,no,cellular,nov,thu,24,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
22746,57,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
12850,26,entrepreneur,married,professional.course,no,yes,no,cellular,jul,tue,359,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
7413,37,technician,single,university.degree,no,yes,no,telephone,may,fri,295,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
30126,55,services,divorced,professional.course,no,yes,no,telephone,apr,wed,164,23,999,0,nonexistent,-1.8,93.075,-47.1,1.372,5099.1,no
35332,29,admin.,single,high.school,no,no,no,cellular,may,fri,64,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
24613,34,unemployed,married,high.school,no,yes,no,cellular,nov,mon,564,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
38963,54,unemployed,married,high.school,no,yes,no,cellular,dec,wed,346,1,999,0,nonexistent,-3,92.713,-33,0.721,5023.5,yes
28500,30,admin.,married,university.degree,no,no,no,cellular,apr,tue,161,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
31915,44,blue-collar,married,basic.6y,no,no,yes,cellular,may,thu,244,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
14093,33,entrepreneur,married,university.degree,no,yes,yes,cellular,jul,mon,125,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17467,43,services,married,basic.6y,unknown,yes,no,cellular,jul,mon,65,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
4799,39,services,married,high.school,no,no,no,telephone,may,wed,178,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
29402,36,technician,single,professional.course,unknown,yes,no,cellular,apr,mon,415,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
39225,34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,236,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes
38082,27,admin.,single,university.degree,no,yes,no,cellular,sep,tue,126,2,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,yes
32362,33,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,339,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
5460,40,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,283,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
13319,37,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,91,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37049,68,retired,married,basic.4y,no,yes,no,cellular,jul,wed,665,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
7991,45,admin.,married,university.degree,no,no,no,telephone,jun,mon,281,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
32643,37,entrepreneur,married,basic.9y,no,yes,no,cellular,may,mon,346,1,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,no
33298,36,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,151,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
12772,40,services,divorced,high.school,no,yes,no,cellular,jul,tue,144,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36734,29,admin.,single,university.degree,no,yes,no,cellular,jun,mon,97,4,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,no
34751,30,admin.,single,university.degree,no,yes,yes,cellular,may,thu,176,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
5107,26,blue-collar,single,basic.9y,unknown,no,yes,telephone,may,fri,268,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
25596,35,admin.,married,university.degree,no,no,no,cellular,nov,wed,630,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
24072,57,retired,divorced,university.degree,no,yes,no,telephone,nov,tue,21,1,999,0,nonexistent,-0.1,93.2,-42,4.7,5195.8,no
22841,42,admin.,divorced,university.degree,no,yes,yes,cellular,aug,mon,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
19989,30,blue-collar,married,high.school,no,no,no,cellular,aug,fri,358,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
16546,24,admin.,married,university.degree,no,no,no,cellular,jul,wed,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
12449,40,technician,married,high.school,no,yes,no,cellular,jul,mon,244,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
10684,53,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,668,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
21629,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,245,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23956,35,technician,married,high.school,no,no,no,cellular,aug,fri,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33412,31,admin.,single,university.degree,no,yes,no,cellular,may,tue,374,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
28223,72,retired,married,basic.4y,no,no,no,telephone,apr,tue,124,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
27978,43,self-employed,married,high.school,unknown,no,no,cellular,apr,wed,743,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,no
15098,50,blue-collar,married,unknown,unknown,no,no,cellular,jul,thu,1183,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
10255,33,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,109,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
34011,32,technician,single,high.school,no,yes,no,cellular,may,wed,240,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
19156,40,admin.,married,university.degree,no,no,no,cellular,aug,tue,618,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
40572,29,self-employed,single,university.degree,no,yes,yes,cellular,sep,wed,95,2,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,no
2566,37,technician,married,professional.course,no,no,no,telephone,may,tue,34,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30987,41,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,may,tue,124,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
25139,50,management,married,university.degree,no,yes,no,cellular,nov,tue,94,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
2258,53,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,181,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35598,39,self-employed,divorced,university.degree,no,no,no,cellular,may,mon,140,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
22504,29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,268,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6052,50,admin.,divorced,high.school,no,no,no,telephone,may,tue,45,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
7090,39,blue-collar,married,high.school,unknown,yes,no,telephone,may,thu,64,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
4135,46,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,mon,445,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
37246,33,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,99,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
6472,32,admin.,single,university.degree,no,no,no,telephone,may,wed,674,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35826,53,blue-collar,married,professional.course,no,no,yes,cellular,may,mon,28,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
11224,37,technician,single,high.school,no,no,no,telephone,jun,thu,32,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
13154,48,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,126,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
12674,35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,167,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
23737,41,technician,married,high.school,no,no,no,cellular,aug,thu,8,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
20122,36,technician,single,university.degree,no,yes,no,cellular,aug,mon,101,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35168,37,services,married,high.school,no,no,no,cellular,may,fri,228,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
14886,33,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,1019,11,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
25764,36,technician,married,high.school,no,no,no,cellular,nov,wed,187,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
34682,30,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,362,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
13664,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,58,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
4346,32,unknown,unknown,university.degree,no,yes,yes,telephone,may,tue,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36450,53,services,married,unknown,no,yes,no,cellular,jun,tue,501,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
11767,56,technician,married,unknown,no,no,no,telephone,jun,fri,196,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
34933,39,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,124,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
11921,40,blue-collar,married,unknown,unknown,no,no,telephone,jun,fri,22,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
